2025-08-05 15:14:42,733 - INFO - 🔍 Scanning directory: C:\Downloads\Project_Alpha\data

2025-08-05 15:14:42,738 - INFO - 📄 Processing file: begin_inventory.csv
2025-08-05 15:14:42,740 - INFO - 📥 Starting ingestion: C:\Downloads\Project_Alpha\data\begin_inventory.csv
2025-08-05 15:16:51,118 - INFO - ✅ Chunk 412 into 'sales' → Rows: 10000, Mem: 149.64 MB
2025-08-05 15:16:51,271 - INFO - ✅ Chunk 413 into 'sales' → Rows: 10000, Mem: 144.5 MB
2025-08-05 15:16:51,431 - INFO - ✅ Chunk 414 into 'sales' → Rows: 10000, Mem: 149.31 MB
2025-08-05 15:16:51,579 - INFO - ✅ Chunk 415 into 'sales' → Rows: 10000, Mem: 149.63 MB
2025-08-05 15:16:51,724 - INFO - ✅ Chunk 416 into 'sales' → Rows: 10000, Mem: 149.96 MB
2025-08-05 15:16:51,863 - INFO - ✅ Chunk 417 into 'sales' → Rows: 10000, Mem: 150.49 MB
2025-08-05 15:16:52,018 - INFO - ✅ Chunk 418 into 'sales' → Rows: 10000, Mem: 150.55 MB
2025-08-05 15:16:52,372 - INFO - ✅ Chunk 419 into 'sales' → Rows: 10000, Mem: 144.51 MB
2025-08-05 15:16:52,527 - INFO - ✅ Chunk 420 into 'sales' → Rows: 10000, Mem: 148.88 MB
2025-08-05 15:16:52,684 - INFO - ✅ Chunk 421 into 'sales' → Rows: 10000, Mem: 149.58 MB
2025-08-05 15:16:52,828 - INFO - ✅ Chunk 422 into 'sales' → Rows: 10000, Mem: 149.71 MB
2025-08-05 15:16:53,040 - INFO - ✅ Chunk 423 into 'sales' → Rows: 10000, Mem: 149.37 MB
2025-08-05 15:16:53,414 - INFO - ✅ Chunk 424 into 'sales' → Rows: 10000, Mem: 149.49 MB
2025-08-05 15:16:53,606 - INFO - ✅ Chunk 425 into 'sales' → Rows: 10000, Mem: 149.91 MB
2025-08-05 15:16:53,763 - INFO - ✅ Chunk 426 into 'sales' → Rows: 10000, Mem: 150.13 MB
2025-08-05 15:16:53,915 - INFO - ✅ Chunk 427 into 'sales' → Rows: 10000, Mem: 150.7 MB
2025-08-05 15:16:54,082 - INFO - ✅ Chunk 428 into 'sales' → Rows: 10000, Mem: 150.95 MB
2025-08-05 15:16:54,231 - INFO - ✅ Chunk 429 into 'sales' → Rows: 10000, Mem: 150.92 MB
2025-08-05 15:16:54,376 - INFO - ✅ Chunk 430 into 'sales' → Rows: 10000, Mem: 151.46 MB
2025-08-05 15:16:54,524 - INFO - ✅ Chunk 431 into 'sales' → Rows: 10000, Mem: 150.44 MB
2025-08-05 15:16:54,676 - INFO - ✅ Chunk 432 into 'sales' → Rows: 10000, Mem: 145.7 MB
2025-08-05 15:16:54,822 - INFO - ✅ Chunk 433 into 'sales' → Rows: 10000, Mem: 150.44 MB
2025-08-05 15:16:54,980 - INFO - ✅ Chunk 434 into 'sales' → Rows: 10000, Mem: 150.86 MB
2025-08-05 15:16:55,135 - INFO - ✅ Chunk 435 into 'sales' → Rows: 10000, Mem: 151.27 MB
2025-08-05 15:16:55,298 - INFO - ✅ Chunk 436 into 'sales' → Rows: 10000, Mem: 151.8 MB
2025-08-05 15:16:55,647 - INFO - ✅ Chunk 437 into 'sales' → Rows: 10000, Mem: 151.87 MB
2025-08-05 15:16:55,812 - INFO - ✅ Chunk 438 into 'sales' → Rows: 10000, Mem: 151.86 MB
2025-08-05 15:16:55,974 - INFO - ✅ Chunk 439 into 'sales' → Rows: 10000, Mem: 151.86 MB
2025-08-05 15:16:56,141 - INFO - ✅ Chunk 440 into 'sales' → Rows: 10000, Mem: 150.81 MB
2025-08-05 15:16:56,307 - INFO - ✅ Chunk 441 into 'sales' → Rows: 10000, Mem: 151.04 MB
2025-08-05 15:16:56,464 - INFO - ✅ Chunk 442 into 'sales' → Rows: 10000, Mem: 151.67 MB
2025-08-05 15:16:56,643 - INFO - ✅ Chunk 443 into 'sales' → Rows: 10000, Mem: 152.2 MB
2025-08-05 15:16:56,819 - INFO - ✅ Chunk 444 into 'sales' → Rows: 10000, Mem: 145.97 MB
2025-08-05 15:16:56,986 - INFO - ✅ Chunk 445 into 'sales' → Rows: 10000, Mem: 151.61 MB
2025-08-05 15:16:57,151 - INFO - ✅ Chunk 446 into 'sales' → Rows: 10000, Mem: 146.15 MB
2025-08-05 15:16:57,325 - INFO - ✅ Chunk 447 into 'sales' → Rows: 10000, Mem: 151.83 MB
2025-08-05 15:16:57,472 - INFO - ✅ Chunk 448 into 'sales' → Rows: 10000, Mem: 152.34 MB
2025-08-05 15:16:57,621 - INFO - ✅ Chunk 449 into 'sales' → Rows: 10000, Mem: 151.65 MB
2025-08-05 15:16:57,775 - INFO - ✅ Chunk 450 into 'sales' → Rows: 10000, Mem: 151.72 MB
2025-08-05 15:16:58,298 - INFO - ✅ Chunk 451 into 'sales' → Rows: 10000, Mem: 146.97 MB
2025-08-05 15:16:58,477 - INFO - ✅ Chunk 452 into 'sales' → Rows: 10000, Mem: 152.14 MB
2025-08-05 15:16:58,645 - INFO - ✅ Chunk 453 into 'sales' → Rows: 10000, Mem: 152.8 MB
2025-08-05 15:16:58,798 - INFO - ✅ Chunk 454 into 'sales' → Rows: 10000, Mem: 152.88 MB
2025-08-05 15:16:58,956 - INFO - ✅ Chunk 455 into 'sales' → Rows: 10000, Mem: 152.29 MB
2025-08-05 15:16:59,114 - INFO - ✅ Chunk 456 into 'sales' → Rows: 10000, Mem: 152.29 MB
2025-08-05 15:16:59,282 - INFO - ✅ Chunk 457 into 'sales' → Rows: 10000, Mem: 152.17 MB
2025-08-05 15:16:59,453 - INFO - ✅ Chunk 458 into 'sales' → Rows: 10000, Mem: 152.17 MB
2025-08-05 15:16:59,618 - INFO - ✅ Chunk 459 into 'sales' → Rows: 10000, Mem: 152.7 MB
2025-08-05 15:16:59,764 - INFO - ✅ Chunk 460 into 'sales' → Rows: 10000, Mem: 152.26 MB
2025-08-05 15:16:59,917 - INFO - ✅ Chunk 461 into 'sales' → Rows: 10000, Mem: 152.59 MB
2025-08-05 15:17:00,081 - INFO - ✅ Chunk 462 into 'sales' → Rows: 10000, Mem: 153.11 MB
2025-08-05 15:17:00,259 - INFO - ✅ Chunk 463 into 'sales' → Rows: 10000, Mem: 153.16 MB
2025-08-05 15:17:00,438 - INFO - ✅ Chunk 464 into 'sales' → Rows: 10000, Mem: 146.98 MB
2025-08-05 15:17:00,607 - INFO - ✅ Chunk 465 into 'sales' → Rows: 10000, Mem: 151.73 MB
2025-08-05 15:17:00,756 - INFO - ✅ Chunk 466 into 'sales' → Rows: 10000, Mem: 152.5 MB
2025-08-05 15:17:00,906 - INFO - ✅ Chunk 467 into 'sales' → Rows: 10000, Mem: 152.55 MB
2025-08-05 15:17:01,063 - INFO - ✅ Chunk 468 into 'sales' → Rows: 10000, Mem: 153.07 MB
2025-08-05 15:17:01,478 - INFO - ✅ Chunk 469 into 'sales' → Rows: 10000, Mem: 152.3 MB
2025-08-05 15:17:01,633 - INFO - ✅ Chunk 470 into 'sales' → Rows: 10000, Mem: 152.83 MB
2025-08-05 15:17:01,785 - INFO - ✅ Chunk 471 into 'sales' → Rows: 10000, Mem: 152.83 MB
2025-08-05 15:17:01,947 - INFO - ✅ Chunk 472 into 'sales' → Rows: 10000, Mem: 151.88 MB
2025-08-05 15:17:02,100 - INFO - ✅ Chunk 473 into 'sales' → Rows: 10000, Mem: 152.25 MB
2025-08-05 15:17:02,249 - INFO - ✅ Chunk 474 into 'sales' → Rows: 10000, Mem: 152.78 MB
2025-08-05 15:17:02,417 - INFO - ✅ Chunk 475 into 'sales' → Rows: 10000, Mem: 152.78 MB
2025-08-05 15:17:02,571 - INFO - ✅ Chunk 476 into 'sales' → Rows: 10000, Mem: 152.12 MB
2025-08-05 15:17:02,722 - INFO - ✅ Chunk 477 into 'sales' → Rows: 10000, Mem: 152.5 MB
2025-08-05 15:17:02,875 - INFO - ✅ Chunk 478 into 'sales' → Rows: 10000, Mem: 152.65 MB
2025-08-05 15:17:03,032 - INFO - ✅ Chunk 479 into 'sales' → Rows: 10000, Mem: 153.22 MB
2025-08-05 15:17:03,208 - INFO - ✅ Chunk 480 into 'sales' → Rows: 10000, Mem: 153.22 MB
2025-08-05 15:17:03,389 - INFO - ✅ Chunk 481 into 'sales' → Rows: 10000, Mem: 153.6 MB
2025-08-05 15:17:03,539 - INFO - ✅ Chunk 482 into 'sales' → Rows: 10000, Mem: 153.59 MB
2025-08-05 15:17:03,863 - INFO - ✅ Chunk 483 into 'sales' → Rows: 10000, Mem: 153.59 MB
2025-08-05 15:17:04,014 - INFO - ✅ Chunk 484 into 'sales' → Rows: 10000, Mem: 153.98 MB
2025-08-05 15:17:04,164 - INFO - ✅ Chunk 485 into 'sales' → Rows: 10000, Mem: 153.98 MB
2025-08-05 15:17:04,318 - INFO - ✅ Chunk 486 into 'sales' → Rows: 10000, Mem: 153.98 MB
2025-08-05 15:17:04,473 - INFO - ✅ Chunk 487 into 'sales' → Rows: 10000, Mem: 153.15 MB
2025-08-05 15:17:04,623 - INFO - ✅ Chunk 488 into 'sales' → Rows: 10000, Mem: 153.15 MB
2025-08-05 15:17:04,777 - INFO - ✅ Chunk 489 into 'sales' → Rows: 10000, Mem: 153.68 MB
2025-08-05 15:17:04,940 - INFO - ✅ Chunk 490 into 'sales' → Rows: 10000, Mem: 153.69 MB
2025-08-05 15:17:05,086 - INFO - ✅ Chunk 491 into 'sales' → Rows: 10000, Mem: 154.21 MB
2025-08-05 15:17:05,244 - INFO - ✅ Chunk 492 into 'sales' → Rows: 10000, Mem: 154.21 MB
2025-08-05 15:17:05,408 - INFO - ✅ Chunk 493 into 'sales' → Rows: 10000, Mem: 154.21 MB
2025-08-05 15:17:05,558 - INFO - ✅ Chunk 494 into 'sales' → Rows: 10000, Mem: 154.2 MB
2025-08-05 15:17:05,705 - INFO - ✅ Chunk 495 into 'sales' → Rows: 10000, Mem: 154.2 MB
2025-08-05 15:17:05,858 - INFO - ✅ Chunk 496 into 'sales' → Rows: 10000, Mem: 154.2 MB
2025-08-05 15:17:06,008 - INFO - ✅ Chunk 497 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:06,156 - INFO - ✅ Chunk 498 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:06,487 - INFO - ✅ Chunk 499 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:06,639 - INFO - ✅ Chunk 500 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:06,796 - INFO - ✅ Chunk 501 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:06,950 - INFO - ✅ Chunk 502 into 'sales' → Rows: 10000, Mem: 153.79 MB
2025-08-05 15:17:07,111 - INFO - ✅ Chunk 503 into 'sales' → Rows: 10000, Mem: 154.02 MB
2025-08-05 15:17:07,273 - INFO - ✅ Chunk 504 into 'sales' → Rows: 10000, Mem: 154.02 MB
2025-08-05 15:17:07,432 - INFO - ✅ Chunk 505 into 'sales' → Rows: 10000, Mem: 152.86 MB
2025-08-05 15:17:07,592 - INFO - ✅ Chunk 506 into 'sales' → Rows: 10000, Mem: 151.81 MB
2025-08-05 15:17:07,739 - INFO - ✅ Chunk 507 into 'sales' → Rows: 10000, Mem: 153.2 MB
2025-08-05 15:17:07,892 - INFO - ✅ Chunk 508 into 'sales' → Rows: 10000, Mem: 153.28 MB
2025-08-05 15:17:08,037 - INFO - ✅ Chunk 509 into 'sales' → Rows: 10000, Mem: 153.67 MB
2025-08-05 15:17:08,186 - INFO - ✅ Chunk 510 into 'sales' → Rows: 10000, Mem: 153.68 MB
2025-08-05 15:17:08,355 - INFO - ✅ Chunk 511 into 'sales' → Rows: 10000, Mem: 153.75 MB
2025-08-05 15:17:08,689 - INFO - ✅ Chunk 512 into 'sales' → Rows: 10000, Mem: 153.76 MB
2025-08-05 15:17:08,856 - INFO - ✅ Chunk 513 into 'sales' → Rows: 10000, Mem: 153.75 MB
2025-08-05 15:17:09,006 - INFO - ✅ Chunk 514 into 'sales' → Rows: 10000, Mem: 153.75 MB
2025-08-05 15:17:09,156 - INFO - ✅ Chunk 515 into 'sales' → Rows: 10000, Mem: 153.76 MB
2025-08-05 15:17:09,314 - INFO - ✅ Chunk 516 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:09,472 - INFO - ✅ Chunk 517 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:09,624 - INFO - ✅ Chunk 518 into 'sales' → Rows: 10000, Mem: 153.89 MB
2025-08-05 15:17:09,777 - INFO - ✅ Chunk 519 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:09,932 - INFO - ✅ Chunk 520 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:10,086 - INFO - ✅ Chunk 521 into 'sales' → Rows: 10000, Mem: 152.39 MB
2025-08-05 15:17:10,241 - INFO - ✅ Chunk 522 into 'sales' → Rows: 10000, Mem: 153.18 MB
2025-08-05 15:17:10,402 - INFO - ✅ Chunk 523 into 'sales' → Rows: 10000, Mem: 153.48 MB
2025-08-05 15:17:10,561 - INFO - ✅ Chunk 524 into 'sales' → Rows: 10000, Mem: 153.59 MB
2025-08-05 15:17:10,715 - INFO - ✅ Chunk 525 into 'sales' → Rows: 10000, Mem: 153.58 MB
2025-08-05 15:17:11,049 - INFO - ✅ Chunk 526 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:11,209 - INFO - ✅ Chunk 527 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:11,371 - INFO - ✅ Chunk 528 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:11,531 - INFO - ✅ Chunk 529 into 'sales' → Rows: 10000, Mem: 153.68 MB
2025-08-05 15:17:11,681 - INFO - ✅ Chunk 530 into 'sales' → Rows: 10000, Mem: 153.68 MB
2025-08-05 15:17:11,838 - INFO - ✅ Chunk 531 into 'sales' → Rows: 10000, Mem: 153.68 MB
2025-08-05 15:17:11,991 - INFO - ✅ Chunk 532 into 'sales' → Rows: 10000, Mem: 153.69 MB
2025-08-05 15:17:12,143 - INFO - ✅ Chunk 533 into 'sales' → Rows: 10000, Mem: 153.93 MB
2025-08-05 15:17:12,296 - INFO - ✅ Chunk 534 into 'sales' → Rows: 10000, Mem: 152.9 MB
2025-08-05 15:17:12,447 - INFO - ✅ Chunk 535 into 'sales' → Rows: 10000, Mem: 153.45 MB
2025-08-05 15:17:12,605 - INFO - ✅ Chunk 536 into 'sales' → Rows: 10000, Mem: 153.44 MB
2025-08-05 15:17:12,757 - INFO - ✅ Chunk 537 into 'sales' → Rows: 10000, Mem: 153.43 MB
2025-08-05 15:17:12,910 - INFO - ✅ Chunk 538 into 'sales' → Rows: 10000, Mem: 153.92 MB
2025-08-05 15:17:13,063 - INFO - ✅ Chunk 539 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:13,217 - INFO - ✅ Chunk 540 into 'sales' → Rows: 10000, Mem: 153.93 MB
2025-08-05 15:17:13,364 - INFO - ✅ Chunk 541 into 'sales' → Rows: 10000, Mem: 153.93 MB
2025-08-05 15:17:13,520 - INFO - ✅ Chunk 542 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:13,846 - INFO - ✅ Chunk 543 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,005 - INFO - ✅ Chunk 544 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,162 - INFO - ✅ Chunk 545 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,311 - INFO - ✅ Chunk 546 into 'sales' → Rows: 10000, Mem: 153.93 MB
2025-08-05 15:17:14,470 - INFO - ✅ Chunk 547 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,627 - INFO - ✅ Chunk 548 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,776 - INFO - ✅ Chunk 549 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:14,928 - INFO - ✅ Chunk 550 into 'sales' → Rows: 10000, Mem: 153.94 MB
2025-08-05 15:17:15,072 - INFO - ✅ Chunk 551 into 'sales' → Rows: 10000, Mem: 153.29 MB
2025-08-05 15:17:15,225 - INFO - ✅ Chunk 552 into 'sales' → Rows: 10000, Mem: 153.29 MB
2025-08-05 15:17:15,441 - INFO - ✅ Chunk 553 into 'sales' → Rows: 10000, Mem: 153.3 MB
2025-08-05 15:17:15,626 - INFO - ✅ Chunk 554 into 'sales' → Rows: 10000, Mem: 153.3 MB
2025-08-05 15:17:15,786 - INFO - ✅ Chunk 555 into 'sales' → Rows: 10000, Mem: 152.72 MB
2025-08-05 15:17:16,129 - INFO - ✅ Chunk 556 into 'sales' → Rows: 10000, Mem: 153.63 MB
2025-08-05 15:17:16,286 - INFO - ✅ Chunk 557 into 'sales' → Rows: 10000, Mem: 152.59 MB
2025-08-05 15:17:16,497 - INFO - ✅ Chunk 558 into 'sales' → Rows: 10000, Mem: 153.12 MB
2025-08-05 15:17:16,704 - INFO - ✅ Chunk 559 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:16,882 - INFO - ✅ Chunk 560 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:17,065 - INFO - ✅ Chunk 561 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:17,247 - INFO - ✅ Chunk 562 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:17,403 - INFO - ✅ Chunk 563 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:17,566 - INFO - ✅ Chunk 564 into 'sales' → Rows: 10000, Mem: 153.14 MB
2025-08-05 15:17:17,724 - INFO - ✅ Chunk 565 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:17,878 - INFO - ✅ Chunk 566 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:18,039 - INFO - ✅ Chunk 567 into 'sales' → Rows: 10000, Mem: 153.65 MB
2025-08-05 15:17:18,189 - INFO - ✅ Chunk 568 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:18,421 - INFO - ✅ Chunk 569 into 'sales' → Rows: 10000, Mem: 153.65 MB
2025-08-05 15:17:18,814 - INFO - ✅ Chunk 570 into 'sales' → Rows: 10000, Mem: 153.66 MB
2025-08-05 15:17:18,995 - INFO - ✅ Chunk 571 into 'sales' → Rows: 10000, Mem: 152.59 MB
2025-08-05 15:17:19,141 - INFO - ✅ Chunk 572 into 'sales' → Rows: 10000, Mem: 153.12 MB
2025-08-05 15:17:19,500 - INFO - ✅ Chunk 573 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:19,657 - INFO - ✅ Chunk 574 into 'sales' → Rows: 10000, Mem: 153.13 MB
2025-08-05 15:17:19,806 - INFO - ✅ Chunk 575 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:19,957 - INFO - ✅ Chunk 576 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:20,109 - INFO - ✅ Chunk 577 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:20,263 - INFO - ✅ Chunk 578 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:20,415 - INFO - ✅ Chunk 579 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:20,576 - INFO - ✅ Chunk 580 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:20,733 - INFO - ✅ Chunk 581 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:20,884 - INFO - ✅ Chunk 582 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:21,042 - INFO - ✅ Chunk 583 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:21,198 - INFO - ✅ Chunk 584 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:21,353 - INFO - ✅ Chunk 585 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:21,701 - INFO - ✅ Chunk 586 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:21,856 - INFO - ✅ Chunk 587 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:22,010 - INFO - ✅ Chunk 588 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:22,160 - INFO - ✅ Chunk 589 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:22,312 - INFO - ✅ Chunk 590 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:22,462 - INFO - ✅ Chunk 591 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:22,630 - INFO - ✅ Chunk 592 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:22,787 - INFO - ✅ Chunk 593 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:22,941 - INFO - ✅ Chunk 594 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:23,088 - INFO - ✅ Chunk 595 into 'sales' → Rows: 10000, Mem: 153.51 MB
2025-08-05 15:17:23,245 - INFO - ✅ Chunk 596 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:23,400 - INFO - ✅ Chunk 597 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:23,567 - INFO - ✅ Chunk 598 into 'sales' → Rows: 10000, Mem: 153.52 MB
2025-08-05 15:17:23,727 - INFO - ✅ Chunk 599 into 'sales' → Rows: 10000, Mem: 153.24 MB
2025-08-05 15:17:23,876 - INFO - ✅ Chunk 600 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,214 - INFO - ✅ Chunk 601 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,363 - INFO - ✅ Chunk 602 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,514 - INFO - ✅ Chunk 603 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,676 - INFO - ✅ Chunk 604 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,839 - INFO - ✅ Chunk 605 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:24,998 - INFO - ✅ Chunk 606 into 'sales' → Rows: 10000, Mem: 153.78 MB
2025-08-05 15:17:25,150 - INFO - ✅ Chunk 607 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:25,298 - INFO - ✅ Chunk 608 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:25,447 - INFO - ✅ Chunk 609 into 'sales' → Rows: 10000, Mem: 153.77 MB
2025-08-05 15:17:25,622 - INFO - ✅ Chunk 610 into 'sales' → Rows: 10000, Mem: 152.63 MB
2025-08-05 15:17:25,797 - INFO - ✅ Chunk 611 into 'sales' → Rows: 10000, Mem: 152.62 MB
2025-08-05 15:17:25,956 - INFO - ✅ Chunk 612 into 'sales' → Rows: 10000, Mem: 152.62 MB
2025-08-05 15:17:26,113 - INFO - ✅ Chunk 613 into 'sales' → Rows: 10000, Mem: 152.63 MB
2025-08-05 15:17:26,263 - INFO - ✅ Chunk 614 into 'sales' → Rows: 10000, Mem: 152.62 MB
2025-08-05 15:17:26,411 - INFO - ✅ Chunk 615 into 'sales' → Rows: 10000, Mem: 153.0 MB
2025-08-05 15:17:26,570 - INFO - ✅ Chunk 616 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:26,943 - INFO - ✅ Chunk 617 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:27,111 - INFO - ✅ Chunk 618 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:27,265 - INFO - ✅ Chunk 619 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:27,446 - INFO - ✅ Chunk 620 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:27,606 - INFO - ✅ Chunk 621 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:27,786 - INFO - ✅ Chunk 622 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:27,942 - INFO - ✅ Chunk 623 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:28,097 - INFO - ✅ Chunk 624 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:28,253 - INFO - ✅ Chunk 625 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:28,405 - INFO - ✅ Chunk 626 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:28,552 - INFO - ✅ Chunk 627 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:28,715 - INFO - ✅ Chunk 628 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:28,875 - INFO - ✅ Chunk 629 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:29,035 - INFO - ✅ Chunk 630 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:29,386 - INFO - ✅ Chunk 631 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:29,541 - INFO - ✅ Chunk 632 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:29,698 - INFO - ✅ Chunk 633 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:29,855 - INFO - ✅ Chunk 634 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:30,004 - INFO - ✅ Chunk 635 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:30,160 - INFO - ✅ Chunk 636 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:30,319 - INFO - ✅ Chunk 637 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:30,468 - INFO - ✅ Chunk 638 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:30,618 - INFO - ✅ Chunk 639 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:30,787 - INFO - ✅ Chunk 640 into 'sales' → Rows: 10000, Mem: 153.55 MB
2025-08-05 15:17:30,955 - INFO - ✅ Chunk 641 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:31,112 - INFO - ✅ Chunk 642 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:31,263 - INFO - ✅ Chunk 643 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:31,419 - INFO - ✅ Chunk 644 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:31,583 - INFO - ✅ Chunk 645 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:31,757 - INFO - ✅ Chunk 646 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:32,120 - INFO - ✅ Chunk 647 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:32,285 - INFO - ✅ Chunk 648 into 'sales' → Rows: 10000, Mem: 153.54 MB
2025-08-05 15:17:32,442 - INFO - ✅ Chunk 649 into 'sales' → Rows: 10000, Mem: 151.65 MB
