VendorNumber,Brand,ActualPrice,PurchasePrice,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost
17035,2623,28.99,18.24,213015,6162269.85,4231557.0,391526.85,4382504280,64170083549.6,329255385.2
17035,2631,73.99,55.99,57695,4086253.05,3479138.8499999996,45510.3,1471269294,21542813763.08,110535736.46
17035,2644,79.99,58.13,78155,5632868.449999999,3896483.8,61603.85,1621197072,23738106095.04,121799736.48
17035,2645,31.99,21.89,572990,17881590.099999998,10392127.35,451461.45,9923241834,145299403465.88,745528265.0600001
17035,2646,58.99,43.3,452815,25416581.85,14692234.15,832217.1,7820957826,114517062635.32,587584704.34
17035,2648,16.49,12.21,194095,3167736.55,2300289.75,76021.55,4209510690,61637053935.8,316258462.1
17035,2660,299.99,229.0,935,280490.65,280490.65,738.65,28008486,410109556.52,2104263.74
17035,2756,29.99,22.89,584760,17381302.4,10722057.5,460726.75,10791504900,158012799718.0,810760441.0
17035,2909,59.99,37.03,3190,181468.1,155622.5,2517.35,82377900,1206204578.0,6189011.0
17035,2917,19.99,15.62,195470,3841555.3,2884167.0,154092.4,4382504280,64170083549.6,329255385.2
17035,2932,31.99,24.61,758175,24444868.25,14428726.95,597247.75,13429245258,196635470305.56,1008932573.22
17035,2944,44.99,32.14,144320,7058081.8,5714157.9,113819.75,3496118076,51191322290.32,262661626.84
17035,3061,16.99,11.32,21450,311965.5,212154.25,16910.850000000002,436602870,6392884263.4,32801758.3
17035,3085,5.99,4.72,938960,6795980.4,3152174.3000000003,48343.35,13137627492,192365506099.44,987023474.28
17035,3120,17.99,10.94,12540,229059.6,19954.0,9875.25,32951160,482481831.2,2475604.4
17035,3193,16.99,11.15,3410,49603.4,28882.7,2686.2,59312088,868467296.16,4456087.92
17035,3196,19.99,14.81,330,6596.7,6596.7,260.7,9885348,144744549.36,742681.32
17035,3201,29.99,21.96,227810,6865241.899999999,4665093.399999999,179538.7,4632933096,67836945466.72,348069978.64
17035,3235,16.99,12.4,143000,2520155.0,1888620.2499999998,112722.5,3204500310,46921358084.2,240752527.9
17035,3364,24.99,17.85,459415,11539630.85,7484940.649999999,844386.95,8924821686,130680203980.52,670517451.74
17035,3384,19.99,14.81,660,13193.4,1099.4499999999998,693.0,1647558,24124091.56,123780.22
17035,3388,8.99,6.97,472340,4449726.6,2299314.6,372207.55,7295386824,106821477427.68001,548098814.16
17035,3389,15.99,12.49,685080,11639509.2,6699072.05,1258990.15,11811343302,172945612393.64,887380397.18
17035,3422,19.99,15.99,522500,10523425.0,7302249.35,411778.4,10845874314,158808894739.48,814845188.26
17035,3423,26.99,21.25,2461910,64780890.9,20212940.549999997,4523428.8,22899408642,335300748592.44,1720421277.78
17035,3425,20.99,15.55,242935,5360730.649999999,4272554.55,191567.2,5797756602,84892678199.64,435582594.18
17035,3457,34.99,22.38,228910,8074735.9,6116576.95,420806.1,5191455258,76015012505.56,390031473.22
17035,3462,16.99,13.07,266860,4705111.399999999,3743104.1999999997,210418.45,6352983648,93022497055.36,477296528.32
17035,3571,1.99,1.47,626615,1246963.8499999999,523280.45,32310.850000000002,7876974798,115337281748.36,591793231.82
17035,3584,16.99,12.49,394790,6967962.1,5124693.75,311169.65,8690868450,127254582979.0,652940660.5
17035,3591,16.99,13.48,348370,6167956.3,4215189.0,274564.95,7117450560,104216075539.2,534730550.4
17035,3617,21.99,15.82,163460,3594485.4,2970409.1999999997,128932.1,4046402448,59248768871.36,304004220.32
17035,3620,39.99,31.99,44055,1761759.4500000002,1506623.25,34756.700000000004,1128577230,16525002718.6,84789450.7
17035,3625,16.99,12.59,2442330,43191331.699999996,14866358.099999998,1922862.15,25138439964,368085389022.48,1888638596.76
17035,3627,13.99,9.37,790900,10306901.0,6892077.5,310241.8,15734178900,230385074398.0,1182101101.0
17035,3724,16.99,12.31,809545,14312639.549999999,8551573.25,637619.4,14473797030,211930144354.6,1087409232.7
17035,3727,1.99,1.47,1414765,2815382.35,895738.8,73601.0,13483614672,197431565327.04,1013017320.48
17035,3728,24.99,18.93,1442210,36227937.9,15863992.649999999,2649908.25,18909023166,276872198834.12,1420625584.94
17035,3731,16.99,13.38,241835,4259201.649999999,3275262.65,190653.1,5563803366,81467057198.12,418005802.94
17035,3759,44.99,34.61,825,37116.75,17321.15,866.25,11532906,168868640.92000002,866461.54
17035,3760,16.99,12.49,336545,5953684.55,4232003.6,265224.3,7163582184,104891550102.88,538196396.5600001
17035,3811,16.99,12.68,76890,1364001.0999999999,759398.7499999999,60586.35,1276857450,18696170959.0,95929670.5
17035,3890,16.99,12.59,239525,4237719.75,2968818.5999999996,188778.7,5021756784,73530231074.88,377282110.56
17035,4628,104.99,79.99,54945,6050825.55,2884490.9499999997,43274.55,775999818,11362447124.76,58300483.62
17035,4784,17.99,13.23,22275,418272.25,169639.8,17527.95,270199512,3956351015.84,20299956.080000002
17035,4896,17.99,14.05,407990,7442370.1,4228726.149999999,749801.8,6931276506,101490053192.92,520743385.54
17035,4989,24.99,16.66,135960,3121430.4,2056159.5999999999,107183.45,2682224424,39274021059.68,201514198.16
17035,5056,6.99,5.55,88330,730176.7,294892.4,69562.9,1041256656,15246425865.92,78229099.04
17035,5077,16.99,12.69,33935,493395.64999999997,280805.25,26741.55,568407510,8322811588.2,42704175.9
17035,5145,14.99,9.12,2585,32286.65,15799.85,2035.55,37893834,554854105.88,2846945.06
17035,5168,18.99,13.66,158070,3015169.3,2469580.8499999996,124670.7,3876703974,56763987440.68,291254857.66
17035,5169,18.99,12.2,32945,502590.55,278782.35,25958.9,532161234,7792081573.88,39981011.06
17035,5192,18.99,13.56,131670,2512403.3,2173395.9499999997,103882.90000000001,3412092618,49960993620.76,256348835.62
17035,5253,15.99,11.84,272360,4479996.4,3278434.5,500669.95,5947684380,87087970531.6,446846594.2
17035,5330,15.99,11.42,223960,3697500.4,2925660.1,411747.05,5301841644,77631326640.08,398324747.96
17035,5334,22.99,17.82,165110,3833058.9,3088790.0999999996,130188.85,3983795244,58332053392.08,299300571.96
17035,5356,9.99,7.14,1349260,13479107.4,7148893.95,529956.9,21436377138,313878555287.16003,1610504442.42
17035,5364,29.99,23.07,3287405,101472265.95,27760428.299999997,6039938.85,26845310052,393077947878.64,2016874904.68
17035,5365,18.99,14.84,2673825,51304871.75,17781321.799999997,2105000.15,27718515792,405863716405.44,2082478421.28
17035,5395,18.99,15.19,31240,584227.6,483246.49999999994,24640.55,774352260,11338323033.2,58176703.4
17035,5653,17.99,14.05,6490,126985.09999999999,113901.7,5121.6,174641148,2557153705.36,13120703.32
17035,5731,11.99,9.02,397760,5175262.4,3382052.85,313426.85000000003,7764940854,113696843522.28,583376176.86
17035,5734,21.99,15.82,3305610,71125063.9,17340959.9,6073619.75,24024690756,351777503127.92,1804963168.04
17035,5735,11.99,9.29,2560635,32932318.65,9992685.45,2016122.35,23199264198,339691333256.36,1742949277.82
17035,5739,1.99,1.53,1853885,3689231.15,1149115.55,96339.1,17297711442,253278837288.44,1299568529.78
17035,5747,11.99,8.88,483065,6288819.35,3911683.6,380574.7,8975895984,131428050818.88,674354638.5600001
17035,5750,11.99,8.69,697620,8946033.8,4901317.85,549439.55,11389568454,166769844954.28,855692660.86
17035,5759,11.99,9.44,263890,3429306.1,2314272.4,207952.25,5324907456,77969063921.92,400057671.04
17035,5773,19.99,15.26,111870,2236281.3,1635981.5999999999,88216.15000000001,2451566304,35896648241.28,184184967.36
17035,5776,21.99,16.29,186890,4154206.0999999996,3166686.05,343565.2,4265527662,62457273048.840004,320466989.58
17035,5780,14.99,10.44,207625,2961983.75,2429573.3,163741.6,5097544452,74639939286.64,382976000.68
17035,5802,36.99,27.6,25685,822763.15,465319.8,20235.6,434955312,6368760171.84,32677978.080000002
17035,5855,18.99,14.61,72105,1370043.95,1035599.95,56839.200000000004,1632729978,23906974735.96,122666198.02
17035,5866,27.99,15.74,110,2198.8999999999996,2198.8999999999996,202.4,3295116,48248183.12,247560.44
17035,5875,16.99,12.22,221485,4046555.15,3034232.8499999996,407163.35,4964092254,72685887870.28,372949802.86
17035,6063,28.99,20.3,385,11161.15,3188.8999999999996,303.05,3295116,48248183.12,247560.44
17035,6109,32.99,26.18,6545,198264.55,174347.25,5164.5,172993590,2533029613.8,12996923.1
17035,6231,14.99,10.27,686785,11578624.75,4394156.8,76719.5,7677620280,112418266669.6,576815825.2
17035,6232,139.99,105.26,15895,2058491.05,1930900.9500000002,12548.25,446488218,6537628812.76,33544439.62
17035,6402,41.99,29.62,129250,5825682.5,4619085.350000001,101916.65000000001,3069400554,44943182576.28,230602549.86
17035,6411,48.99,34.07,9460,453765.4,294903.4,7453.05,184526496,2701898254.7200003,13863384.64
17035,6433,54.99,39.05,37510,2061024.9000000001,1761604.35,29595.5,960526314,14064345379.48,72163868.26
17035,6477,9.99,7.8,132165,1320328.35,645603.75,6774.900000000001,1935880650,28345807583.0,145441758.5
17035,6535,12.99,7.14,212905,2595905.95,1800874.9000000001,23573.55,4418750556,64700813563.92,331978550.04
17035,6596,11.99,5.97,256135,2768833.65,1415823.2,28505.4,3914597808,57318841546.56,294101802.72
17035,6975,7.99,4.79,322465,2266716.1,1038164.6000000001,35925.450000000004,4369323816,63977090817.12,328265143.44
17035,7111,64.99,48.86,28050,1739094.5,1475137.4,22128.15,711745056,10421607553.92,53473055.04
17035,7320,16.99,13.17,263175,4793588.25,3397577.6999999997,483776.7,5578631388,81684174022.16,419119824.92
17035,7321,16.99,12.77,2255,33582.45,18934.85,4144.25,37893834,554854105.88,2846945.06
17035,7537,109.99,70.86,31515,2583914.85,1773537.15,57939.2,637604946,9336023433.72,47902945.14
17035,7868,38.99,23.02,87945,3114540.5500000003,2006605.7000000002,9750.95,1690394508,24751317940.56,126998505.72
17035,7969,15.99,9.03,240955,3647115.45,2646508.15,26651.350000000002,5217816186,76400997970.52,392011956.74
17035,8000,67.99,53.96,726550,50087889.5,24917435.4,1335142.05,10827751176,158543529732.32,813483605.84
17035,8027,1.99,1.55,965195,1920738.05,769105.15,49925.700000000004,11577390066,169519991392.12,869803605.94
17035,8050,16.99,12.77,245300,4299317.0,3258815.9999999995,193427.30000000002,5568746040,81539429472.8,418377143.6
17035,8063,1.99,1.59,20680,41153.2,26268.0,1047.2,395413920,5789781974.4,29707252.8
17035,8068,24.99,18.24,10292700,249596633.0,25362708.25,18911973.85,31031754930,454377264532.6,2331400443.7
17035,8084,36.99,27.0,330,12206.7,2034.45,259.59999999999997,1647558,24124091.56,123780.22
17035,8096,1.99,1.54,739200,1471008.0,453779.7,38468.65,6830775468,100018483607.76,513192792.12
17035,8102,24.99,18.65,435380,10936741.2,7092067.399999999,800236.8,8455267656,123804837885.92,635240089.04
17035,8131,17.99,10.38,265155,4770138.449999999,3030685.3499999996,29413.45,5046470154,73892092448.28,379138813.86
17035,8143,40.49,23.02,352770,13107077.5,6409802.850000001,39295.85,5115667590,74905304293.8,384337583.1
17035,8184,1.99,1.55,3291310,6549706.899999999,1725150.9,171544.45,25968809196,380243931168.72003,1951023827.64
17035,8338,21.99,14.49,473770,9871392.299999999,6886331.649999999,185758.65,9880405326,144672177085.32,742309979.34
17035,8339,42.99,30.21,685465,29969850.35,18438715.900000002,540020.8,12623589396,184838789532.72,948404045.64
17035,8369,32.99,24.26,63415,2204975.85,1853737.05,50025.25,1596483702,23376244721.64,119943033.18
17035,8616,26.99,16.42,2420,64435.799999999996,25015.649999999998,2541.0,28008486,410109556.52,2104263.74
17035,8618,25.99,17.31,715,18582.85,12865.05,750.75,14828022,217116824.04,1114021.98
17035,8717,16.99,10.06,16280,260647.19999999998,202054.05,1800.7,377290782,5524416967.24,28345670.38
17035,8780,16.99,10.13,132385,2117716.15,1638195.35,14632.75,3069400554,44943182576.28,230602549.86
17035,8822,1.99,1.46,3712775,7388422.25,1640764.95,194153.85,24698541978,361644256575.96,1855589278.02
17035,8943,13.99,7.74,39105,391483.95,214561.05000000002,30809.35,640900062,9384271616.84,48150505.58
17035,8958,13.99,7.99,28985,290660.15,173627.30000000002,22844.8,517333212,7574964749.84,38866989.08
17035,9147,49.99,36.22,29205,1622702.95,1165131.0,23016.4,626072040,9167154792.8,47036483.6
17035,10792,169.9,107.48,2585,408404.15,217236.25,287.65000000000003,41188950,603102289.0,3094505.5
17035,12757,11.99,6.7,16390,170446.1,82639.7,1824.9,240543468,3522117367.76,18071912.12
17035,14417,7.99,5.44,7425,51955.75,8567.9,834.35,36246276,530730014.32,2723164.84
17035,15744,82.99,51.63,770,67862.3,57963.399999999994,85.25,19770696,289489098.72,1485362.64
17035,15745,23.99,14.28,12705,361332.95,290683.8,1401.95,303150672,4438832847.04,22775560.48
17035,15768,24.99,17.0,275,9292.25,7477.8,30.25,6590232,96496366.24,495120.88
17035,15954,14.99,7.23,330,4946.7,4122.25,36.3,8237790,120620457.8,618901.1
17035,16179,49.99,34.24,43560,2351364.4,1551266.2,4830.1,850139928,12448031244.960001,63870593.52
17035,18592,12.99,5.4,132275,1276877.25,697013.9,14710.85,2145120516,31409567211.12,161161846.44
17035,18600,121.99,72.72,15070,1846969.3,1292889.95,1669.25,314683578,4607701487.96,23642022.02
17035,18874,8.99,4.05,330,2306.7,384.45,37.400000000000006,1647558,24124091.56,123780.22
17035,18906,6.99,3.92,2200,13178.0,5600.650000000001,245.85000000000002,28008486,410109556.52,2104263.74
17035,18979,17.99,10.8,3905,70250.95,52440.85,431.2,87320574,1278576852.68,6560351.66
17035,20498,4.79,3.09,5225,25027.75,6586.25,585.2,41188950,603102289.0,3094505.5
17035,21055,39.99,24.02,123420,4871160.8,3644751.0,13636.15,2767897440,40528473820.8,207950769.6
17035,21149,6.99,4.6,220,1537.8,1537.8,24.2,6590232,96496366.24,495120.88
17035,21151,13.99,6.57,117920,1343790.8,560397.2,13154.9,1476211968,21615186037.760002,110907077.12
17035,21152,7.79,3.92,660,3953.4,658.9,74.25,3295116,48248183.12,247560.44
17035,21409,59.99,40.81,9185,551008.15,310148.3,2052.6,154870452,2267664606.64,11635340.68
17035,21690,8.49,5.55,13200,112068.0,30351.75,1478.95,107091270,1568065951.4,8045714.3
17035,22019,14.99,9.73,539165,9219076.35,4001723.55,60151.3,6951047202,101779542291.64,522228748.18
17035,22027,7.99,4.79,246675,1706064.8,867016.15,27448.3,3728423754,54592819200.28,280114637.86
17035,22672,6.79,4.56,16280,113280.2,56645.6,470.25,243838584,3570365550.88,18319472.56
17035,22793,8.99,6.2,7205,64772.95,7416.75,810.1500000000001,24713370,361861373.4,1856703.3
17035,22794,2.99,1.94,27170,81238.3,4769.05,760.6500000000001,47779182,699598655.24,3589626.38
17035,23033,13.99,9.65,220,3077.8,769.45,24.75,1647558,24124091.56,123780.22
17035,23035,9.99,6.84,385,5386.15,4616.7,42.35,9885348,144744549.36,742681.32
17035,23036,8.99,6.62,3960,45087.9,8434.25,443.85,24713370,361861373.4,1856703.3
17035,23067,21.99,13.81,59290,1255607.0999999999,751714.7,3395.7,1064322468,15584163147.76,79962022.12
17035,23270,9.99,6.7,170005,1743614.95,919473.5,18909.0,2685519540,39322269242.8,201761758.6
17035,24648,19.99,9.67,121440,2076905.5999999999,1174723.55,13488.75,2041324362,29889749442.84,153363692.58
17035,24650,111.99,77.23,4290,484067.1,322711.39999999997,475.2,85673016,1254452761.1200001,6436571.44
17035,24703,22.99,15.43,33880,1068806.2,625096.45,3763.65,594768438,8708797053.16,44684659.42
17035,24704,11.99,7.94,30470,343665.3,98582.55,3407.8,261961722,3835730558.04,19681054.98
17035,24705,12.99,7.84,13035,183074.65,74033.85,1457.5,153222894,2243540515.08,11511560.46
17035,24706,18.99,12.74,21175,463053.25,325615.94999999995,2344.1,446488218,6537628812.76,33544439.62
17035,24842,7.99,4.6,238920,1661161.1500000001,959069.1,26531.45,4069468260,59586506153.2,305737143.4
17035,25457,472.49,308.82,55,25986.95,25986.95,74.25,1647558,24124091.56,123780.22
17035,25557,14.99,9.8,56375,885541.25,475721.95,6267.25,907804458,13292374449.56,68202901.22
17035,25797,57.99,37.9,45100,1371799.0,411818.0,5051.2,395413920,5789781974.4,29707252.8
17035,26997,19.99,13.07,385,7036.15,5057.25,42.9,8237790,120620457.8,618901.1
17035,27303,8.99,5.91,112255,997237.45,534503.2000000001,12485.550000000001,1772772408,25957522518.56,133187516.72
17035,29361,10.49,6.81,165,1730.8500000000001,1153.9,18.15,3295116,48248183.12,247560.44
17035,29461,12.99,5.8,58575,593909.25,379898.2,6491.1,1113749208,16307885894.56,83675428.72
17035,31419,12.99,7.48,55440,673855.6,469478.9,6138.0,1156585716,16935112275.12,86893714.44
17035,32749,10.49,5.26,1209395,11165886.05,3162497.25,135480.95,10058341590,147277578973.8,755678243.1
17035,32900,99.99,58.82,8745,973632.5499999999,804687.95,963.6,215830098,3160255994.36,16215208.82
17035,33325,5.99,3.86,220,1427.8,1043.3500000000001,24.2,4942674,72372274.68,371340.66
17035,33326,7.99,4.63,97570,681523.7,379978.5,10848.75,1617901956,23689857911.920002,121552176.04
17035,33765,59.99,38.95,10945,688270.55,380429.5,2444.75,181231380,2653650071.6,13615824.2
17035,36386,14.99,8.6,38720,573207.8,261460.1,4317.5,523923444,7671461116.08,39362109.96
17035,36859,12.99,6.62,37455,388585.45,215285.95,4161.85,611244018,8950037968.76,45922461.62
17035,37722,12.99,6.7,2750,30277.5,9616.2,307.45,26360928,385985464.96,1980483.52
17035,38668,19.99,12.98,100100,1690249.0,715573.65,11163.35,1247201406,18261937310.920002,93701626.54
17035,39512,7.99,4.69,1980,13836.35,8621.800000000001,220.0,36246276,530730014.32,2723164.84
17035,39834,8.99,6.03,1210,10877.9,8900.1,70.95,29656044,434233648.08,2228043.96
17035,39835,8.99,5.91,330,2966.7000000000003,1483.3500000000001,18.7,4942674,72372274.68,371340.66
17035,39840,8.99,5.95,8525,76639.75,14339.050000000001,957.0,47779182,699598655.24,3589626.38
17035,39841,8.99,5.84,10285,92462.15,16316.85,1153.9,54369414,796095021.48,4084747.2600000002
17035,39842,8.99,5.99,8525,76639.75,17305.75,955.35,57664530,844343204.6,4332307.7
17035,39843,8.99,6.16,6050,54389.5,3955.6,680.35,13180464,192992732.48,990241.76
17035,40053,9.99,5.99,267685,2528258.15,1305372.75,29792.95,4110657210,60189608442.2,308831648.9
17035,40054,12.99,7.48,452595,5453316.55,2594088.2,50443.8,6385934808,93504978886.56,479772132.72
17035,40055,18.99,10.52,172810,3010621.9,1691655.3499999999,19207.100000000002,2904644754,42530773420.28,218224527.86
17035,41778,13.99,6.7,7535,76264.65,36593.700000000004,840.4,108738828,1592190042.96,8169494.5200000005
17035,41780,9.99,6.45,385,3846.15,2197.8,42.9,6590232,96496366.24,495120.88
17035,41918,7.99,4.82,22275,152751.5,88352.0,2475.0,380585898,5572665150.36,28593230.82
17035,42172,11.99,6.66,96635,1008393.65,431114.75,10786.6,1243906290,18213689127.8,93454066.1
17037,11703,20.99,14.48,12500,262375.0,78712.5,1399.5,408600,5404147.5,26852.25
17037,11880,36.99,25.16,250,9247.5,7398.0,27.5,21792,288221.2,1432.1200000000001
17037,11881,36.99,25.51,100,3699.0,3699.0,11.0,10896,144110.6,716.0600000000001
17037,12816,65.99,44.59,300,19797.0,9898.5,33.5,16344,216165.9,1074.09
17037,13244,79.99,51.94,1200,95988.0,51993.5,133.5,70824,936718.9,4654.39
17037,13245,54.99,37.66,1250,68737.5,43992.0,138.5,87168,1152884.8,5728.4800000000005
17037,14483,14.99,9.86,600,8994.0,749.5,67.5,5448,72055.3,358.03000000000003
17037,14485,18.99,12.58,100,1898.9999999999998,1898.9999999999998,11.0,10896,144110.6,716.0600000000001
17037,16069,18.99,12.92,150,2848.4999999999995,2848.4999999999995,16.5,16344,216165.9,1074.09
17037,16071,57.99,39.45,400,23196.0,23196.0,44.0,43584,576442.4,2864.2400000000002
17037,16580,49.99,34.01,100,4999.0,4999.0,11.0,10896,144110.6,716.0600000000001
17037,18396,19.99,12.98,3900,77961.0,24987.499999999996,436.0,136200,1801382.5,8950.75
17037,19672,49.99,33.11,1750,87482.5,34993.0,195.5,76272,1008774.2,5012.42
17037,20646,13.99,9.65,200,2798.0,2798.0,22.0,21792,288221.2,1432.1200000000001
17037,20648,13.99,9.52,50,699.5,699.5,5.5,5448,72055.3,358.03000000000003
17037,20653,16.99,7.04,700,7343.0,1573.5,78.5,16344,216165.9,1074.09
17037,20654,39.99,26.14,500,19995.0,17995.5,55.0,49032,648497.7,3222.27
17037,20655,39.99,27.58,100,3999.0,3999.0,11.0,10896,144110.6,716.0600000000001
17037,20658,39.99,27.2,50,1999.5,1999.5,5.5,5448,72055.3,358.03000000000003
17037,20659,19.99,12.98,1000,19990.0,14992.499999999998,110.5,81720,1080829.5,5370.45
17037,22813,19.99,12.98,12050,240879.49999999997,171914.0,1333.0,937056,12393511.6,61581.16
17037,23809,19.99,13.15,300,5996.999999999999,5996.999999999999,33.0,32688,432331.8,2148.18
17037,23810,29.99,19.99,2100,62979.0,29990.0,234.5,108960,1441106.0,7160.6
17037,24359,48.99,32.44,200,9798.0,9798.0,22.0,21792,288221.2,1432.1200000000001
17037,25537,16.99,11.4,138450,2352265.5,1303132.9999999998,15385.5,8357232,110532830.2,549218.02
17037,25758,16.49,10.64,1400,23086.0,10718.499999999998,156.0,70824,936718.9,4654.39
17037,25759,19.99,13.42,200,3997.9999999999995,3997.9999999999995,22.0,21792,288221.2,1432.1200000000001
17037,26713,15.49,9.99,650,10068.5,1549.0,73.0,10896,144110.6,716.0600000000001
17037,44325,52.49,34.08,200,10498.0,10498.0,22.0,21792,288221.2,1432.1200000000001
17037,45837,35.99,23.99,10000,359900.0,208742.0,1110.5,631968,8358414.8,41531.48
17037,45839,22.99,15.33,13900,319561.0,149435.0,1549.0,708240,9367189.0,46543.9
17037,45840,24.99,16.33,1200,29988.0,2499.0,135.0,10896,144110.6,716.0600000000001
28750,1425,27.99,20.73,15888,444705.12,337223.51999999996,12529.44,802447,17520731.21,86005.15
28750,1714,27.99,22.04,74880,2095891.2,1473841.44,29352.48,3507109,76574669.87,375887.05
28750,3815,27.99,21.53,20016,560247.84,476949.6,15796.32,1134935,24780317.05,121640.75
28750,4524,27.49,21.99,20688,568713.12,514612.8,16327.68,1246830,27223446.9,133633.5
28776,3450,27.99,22.39,17748,496766.51999999996,266940.63,13984.2,418132,9059323.46,48601.3
28776,4012,26.99,21.09,23307,629055.9299999999,558854.94,18392.64,907816,19668905.48,105519.4
28776,4029,27.99,20.43,23409,655217.9099999999,586698.39,18471.690000000002,918996,19911133.38,106818.9
28776,4121,27.99,22.21,26622,745149.7799999999,632378.07,21006.9,990548,21461391.94,115135.7
90010,16374,11.99,7.89,220,2857.8,2857.8,24.2,34120,410558.04,2099.76
90010,16377,16.99,11.4,1595,26109.05,18359.0,177.1,170600,2052790.2,10498.8
90010,16839,15.99,10.38,24805,396631.95,204911.85,2763.75,1987490,23915005.830000002,122311.02
90010,17001,13.99,9.33,47960,670960.4,432430.9,5317.400000000001,4793860,57683404.62,295016.28
90010,17292,12.99,8.6,24970,324360.3,222908.4,2765.9500000000003,2661360,32023527.12,163781.28
90010,17293,12.99,8.44,13035,169324.65,104309.7,1447.6000000000001,1245380,14985368.46,76641.24
90010,17294,12.99,8.38,22660,294353.4,200760.45,2508.55,2396930,28841702.31,147508.14
90010,17296,10.99,7.14,107470,1181095.3,742264.6,11910.800000000001,10474840,126041318.28,644626.32
90010,17361,16.99,11.64,12375,219436.24999999997,176725.44999999998,1365.65,1543930,18577751.31,95014.14
90010,18126,10.99,7.53,19195,210953.05,140232.4,2126.3,1978960,23812366.32,121786.08
90010,18127,24.99,16.77,660,16493.4,1374.4499999999998,74.25,8530,102639.51,524.94
90010,18536,66.99,44.66,660,44213.4,3684.45,74.25,8530,102639.51,524.94
90010,20674,24.99,17.23,35200,879648.0,585515.7,3901.15,3633780,43724431.26,223624.44
90010,21654,15.99,10.52,770,12312.3,8794.5,84.7,85300,1026395.1,5249.4
90010,21777,15.99,10.95,880,14181.2,10663.4,96.8,102360,1231674.12,6299.28
90010,22367,16.99,9.93,2805,42046.95,10717.85,314.05,110890,1334313.6300000001,6824.22
90010,22471,16.99,11.48,880,14951.199999999999,3737.7999999999997,98.45,34120,410558.04,2099.76
90010,22632,20.99,7.48,9405,114250.95,60948.25,1049.95,725050,8724358.35,44619.9
90010,22633,23.99,15.78,110,2638.8999999999996,1319.4499999999998,12.1,8530,102639.51,524.94
90010,22634,20.99,14.09,55,1154.4499999999998,1154.4499999999998,6.05,8530,102639.51,524.94
90010,22910,159.99,74.83,1045,121209.55,19138.35,117.7,25590,307918.53,1574.82
90010,22912,48.99,31.81,330,16166.7,16166.7,36.3,51180,615837.06,3149.64
90010,22913,53.99,36.23,330,17596.7,8688.35,36.85,25590,307918.53,1574.82
90010,22915,48.99,33.79,165,8083.35,8083.35,18.15,25590,307918.53,1574.82
90010,23188,26.99,18.36,15125,418948.75,254008.15,1677.5,1424510,17140798.17,87664.98
90010,24090,32.99,21.85,7755,232572.44999999998,176491.15,856.35,912710,10982427.57,56168.58
90010,24548,20.99,14.38,5225,95097.74999999999,70910.95,577.5,605630,7287405.21,37270.74
90010,24734,14.99,10.34,1320,19786.8,1648.9,148.5,17060,205279.02,1049.88
90010,24736,44.99,26.66,16555,649549.4500000001,431200.55000000005,1834.8,1697470,20425262.490000002,104463.06
90010,25688,41.99,27.99,660,27713.4,2309.4500000000003,74.25,8530,102639.51,524.94
90010,26273,18.99,12.74,55,1044.4499999999998,1044.4499999999998,6.05,8530,102639.51,524.94
90010,27558,54.99,35.94,2640,145833.6,99971.85,292.6,281490,3387103.83,17323.02
90010,40658,29.99,20.54,33165,957768.35,563114.75,3681.15,3028150,36437026.05,186353.7
90010,44199,14.99,10.27,29480,395430.2,285512.15,3260.4,3301110,39721490.37,203151.78
90010,46048,17.99,12.16,1595,28694.05,7915.599999999999,178.75,68240,821116.08,4199.52
90011,2484,50.99,36.95,5883,306705.17,237235.42,4641.74,436192,4036854.62,20520.46
90011,2572,50.99,36.42,1643,85048.57,71430.22,1296.38,131872,1220444.42,6203.86
90011,11928,29.99,20.4,477,14411.23,4821.41,53.53,15216,140820.51,715.83
90011,12306,12.99,8.96,7791,105604.09,76952.29000000001,861.25,542704,5022598.19,25531.27
90011,12307,16.99,11.64,106,1906.9399999999998,953.4699999999999,11.66,5072,46940.17,238.60999999999999
90011,13179,13.99,9.03,1272,17159.28,1429.94,143.10000000000002,10144,93880.34,477.21999999999997
90011,13276,18.99,12.66,530,9958.699999999999,2913.41,59.36,15216,140820.51,715.83
90011,13734,14.99,9.39,1961,28706.39,3866.35,219.95000000000002,25360,234700.85,1193.05
90011,15672,13.99,9.33,53,794.47,794.47,5.83,5072,46940.17,238.60999999999999
90011,16178,9.99,5.95,5565,58774.35,27322.56,620.63,243456,2253128.16,11453.28
90011,16389,19.99,12.58,1484,30460.16,10330.23,165.89,45648,422461.52999999997,2147.49
90011,16954,11.99,7.09,106,1164.94,1164.94,11.66,10144,93880.34,477.21999999999997
90011,16955,11.99,7.09,3816,44163.84,5507.2300000000005,428.77000000000004,45648,422461.52999999997,2147.49
90011,16957,11.99,8.84,1908,24148.92,2012.41,214.65,15216,140820.51,715.83
90011,17358,16.99,10.73,318,5402.82,5402.82,34.98,30432,281641.02,1431.66
90011,17896,12.99,8.78,265,3548.35,2118.41,29.15,15216,140820.51,715.83
90011,17897,13.99,9.45,9487,142157.13,77010.59,1053.64,491984,4553196.49,23145.17
90011,19713,13.99,9.52,106,1588.94,1588.94,11.66,10144,93880.34,477.21999999999997
90011,21376,14.99,9.86,1749,26058.51,6196.76,196.10000000000002,40576,375521.36,1908.8799999999999
